0.395           ;                   6.29781e-92
0.396           ;                   3.37012e-92
0.397           ;                   1.80326e-92
0.398           ;                   9.64779e-93
0.399           ;                   5.16125e-93
0.4           ;                   2.76083e-93
0.401           ;                   1.47666e-93
0.402           ;                   7.89734e-94
0.403           ;                   4.22317e-94
0.404           ;                   2.25816e-94
0.405           ;                   1.20734e-94
0.406           ;                   6.4545e-95
0.407           ;                   3.45028e-95
0.408           ;                   1.84419e-95
0.409           ;                   9.85634e-96
0.41           ;                   5.26727e-96
0.411           ;                   2.81459e-96
0.412           ;                   1.50385e-96
0.413           ;                   8.03438e-97
0.414           ;                   4.29202e-97
0.415           ;                   2.29261e-97
0.416           ;                   1.2245e-97
0.417           ;                   6.5396e-98
0.418           ;                   3.49223e-98
0.419           ;                   1.86473e-98
0.42           ;                   9.95609e-99
0.421           ;                   5.31525e-99
0.422           ;                   2.8374e-99
0.423           ;                   1.51453e-99
0.424           ;                   8.0835e-100
0.425           ;                   4.31402e-100
0.426           ;                   2.30212e-100
0.427           ;                   1.22838e-100
0.428           ;                   6.55397e-101
0.429           ;                   3.49653e-101
0.43           ;                   1.86523e-101
0.431           ;                   9.94927e-102
0.432           ;                   5.30656e-102
0.433           ;                   2.83008e-102
0.434           ;                   1.5092e-102
0.435           ;                   8.04749e-103
0.436           ;                   4.29079e-103
0.437           ;                   2.28759e-103
0.438           ;                   1.2195e-103
0.439           ;                   6.50059e-104
0.44           ;                   3.46487e-104
0.441           ;                   1.84665e-104
0.442           ;                   9.84122e-105
0.443           ;                   5.24418e-105
0.444           ;                   2.79429e-105
0.445           ;                   1.48878e-105
0.446           ;                   7.93149e-106
0.447           ;                   4.22518e-106
0.448           ;                   2.25061e-106
0.449           ;                   1.19873e-106
0.45           ;                   6.38426e-107
0.451           ;                   3.39989e-107
0.452           ;                   1.81044e-107
0.453           ;                   9.63988e-108
0.454           ;                   5.13246e-108
0.455           ;                   2.73241e-108
0.456           ;                   1.45456e-108
0.457           ;                   7.7426e-109
0.458           ;                   4.12106e-109
0.459           ;                   2.1933e-109
0.46           ;                   1.16722e-109
0.461           ;                   6.21123e-110
0.462           ;                   3.30498e-110
0.463           ;                   1.75844e-110
0.464           ;                   9.35526e-111
0.465           ;                   4.97681e-111
0.466           ;                   2.64737e-111
0.467           ;                   1.40814e-111
0.468           ;                   7.48942e-112
0.469           ;                   3.98307e-112
0.47           ;                   2.11815e-112
0.471           ;                   1.12632e-112
0.472           ;                   5.98879e-113
0.473           ;                   3.18408e-113
0.474           ;                   1.69277e-113
0.475           ;                   8.99877e-114
0.476           ;                   4.7834e-114
0.477           ;                   2.54249e-114
0.478           ;                   1.3513e-114
0.479           ;                   7.18151e-115
0.48           ;                   3.81635e-115
0.481           ;                   2.02792e-115
0.482           ;                   1.07752e-115
0.483           ;                   5.72491e-116
0.484           ;                   3.04147e-116
0.485           ;                   1.61573e-116
0.486           ;                   8.5827e-117
0.487           ;                   4.5588e-117
0.488           ;                   2.4213e-117
0.489           ;                   1.28593e-117
0.49           ;                   6.829e-118
0.491           ;                   3.62637e-118
0.492           ;                   1.9256e-118
0.493           ;                   1.0225e-118
0.494           ;                   5.43058e-119
0.495           ;                   2.88666e-119
0.496           ;                   1.53929e-119
0.497           ;                   8.30104e-120
0.498           ;                   4.65158e-120
0.499           ;                   2.93158e-120
0.5           ;                   2.42786e-120
0.501           ;                   2.93158e-120
0.502           ;                   4.65158e-120
0.503           ;                   8.30104e-120
0.504           ;                   1.53929e-119
0.505           ;                   2.88666e-119
0.506           ;                   5.43058e-119
0.507           ;                   1.0225e-118
0.508           ;                   1.9256e-118
0.509           ;                   3.62637e-118
0.51           ;                   6.829e-118
0.511           ;                   1.28593e-117
0.512           ;                   2.4213e-117
0.513           ;                   4.5588e-117
0.514           ;                   8.5827e-117
0.515           ;                   1.61573e-116
0.516           ;                   3.04147e-116
0.517           ;                   5.72491e-116
0.518           ;                   1.07752e-115
0.519           ;                   2.02792e-115
0.52           ;                   3.81635e-115
0.521           ;                   7.18151e-115
0.522           ;                   1.3513e-114
0.523           ;                   2.54249e-114
0.524           ;                   4.7834e-114
0.525           ;                   8.99877e-114
0.526           ;                   1.69277e-113
0.527           ;                   3.18408e-113
0.528           ;                   5.98879e-113
